LOCATION;INDICATOR;SUBJECT;MEASURE;FREQUENCY;TIME;Value;Flag Codes;
AUT;STINT;TOT;PC_PA;M;1990-06;8.7;;
AUT;STINT;TOT;PC_PA;M;1990-07;8.69;;
AUT;STINT;TOT;PC_PA;M;1990-08;8.77;;
AUT;STINT;TOT;PC_PA;M;1990-09;8.92;;
AUT;STINT;TOT;PC_PA;M;1990-10;9.04;;
AUT;STINT;TOT;PC_PA;M;1990-11;9.17;;
AUT;STINT;TOT;PC_PA;M;1990-12;9.45;;
AUT;STINT;TOT;PC_PA;M;1991-01;9.66;;
AUT;STINT;TOT;PC_PA;M;1991-02;9.43;;
AUT;STINT;TOT;PC_PA;M;1991-03;9.27;;
AUT;STINT;TOT;PC_PA;M;1991-04;9.26;;
AUT;STINT;TOT;PC_PA;M;1991-05;9.28;;
AUT;STINT;TOT;PC_PA;M;1991-06;9.3;;
AUT;STINT;TOT;PC_PA;M;1991-07;9.32;;
AUT;STINT;TOT;PC_PA;M;1991-08;9.5;;
AUT;STINT;TOT;PC_PA;M;1991-09;9.51;;
AUT;STINT;TOT;PC_PA;M;1991-10;9.64;;
AUT;STINT;TOT;PC_PA;M;1991-11;9.66;;
AUT;STINT;TOT;PC_PA;M;1991-12;9.73;;
AUT;STINT;TOT;PC_PA;M;1992-01;9.79;;
AUT;STINT;TOT;PC_PA;M;1992-02;9.74;;
AUT;STINT;TOT;PC_PA;M;1992-03;9.64;;
AUT;STINT;TOT;PC_PA;M;1992-04;9.64;;
AUT;STINT;TOT;PC_PA;M;1992-05;9.74;;
AUT;STINT;TOT;PC_PA;M;1992-06;9.69;;
AUT;STINT;TOT;PC_PA;M;1992-07;9.75;;
AUT;STINT;TOT;PC_PA;M;1992-08;9.85;;
AUT;STINT;TOT;PC_PA;M;1992-09;9.42;;
AUT;STINT;TOT;PC_PA;M;1992-10;8.84;;
AUT;STINT;TOT;PC_PA;M;1992-11;8.68;;
AUT;STINT;TOT;PC_PA;M;1992-12;8.74;;
AUT;STINT;TOT;PC_PA;M;1993-01;8.43;;
AUT;STINT;TOT;PC_PA;M;1993-02;8.02;;
AUT;STINT;TOT;PC_PA;M;1993-03;7.72;;
AUT;STINT;TOT;PC_PA;M;1993-04;7.59;;
AUT;STINT;TOT;PC_PA;M;1993-05;7.17;;
AUT;STINT;TOT;PC_PA;M;1993-06;6.91;;
AUT;STINT;TOT;PC_PA;M;1993-07;6.66;;
AUT;STINT;TOT;PC_PA;M;1993-08;6.6;;
AUT;STINT;TOT;PC_PA;M;1993-09;6.61;;
AUT;STINT;TOT;PC_PA;M;1993-10;6.59;;
AUT;STINT;TOT;PC_PA;M;1993-11;6.22;;
AUT;STINT;TOT;PC_PA;M;1993-12;5.76;;
AUT;STINT;TOT;PC_PA;M;1994-01;5.46;;
AUT;STINT;TOT;PC_PA;M;1994-02;5.39;;
AUT;STINT;TOT;PC_PA;M;1994-03;5.38;;
AUT;STINT;TOT;PC_PA;M;1994-04;5.39;;
AUT;STINT;TOT;PC_PA;M;1994-05;5.08;;
AUT;STINT;TOT;PC_PA;M;1994-06;4.97;;
AUT;STINT;TOT;PC_PA;M;1994-07;4.84;;
AUT;STINT;TOT;PC_PA;M;1994-08;4.8;;
AUT;STINT;TOT;PC_PA;M;1994-09;4.87;;
AUT;STINT;TOT;PC_PA;M;1994-10;5.03;;
AUT;STINT;TOT;PC_PA;M;1994-11;5.05;;
AUT;STINT;TOT;PC_PA;M;1994-12;5.15;;
AUT;STINT;TOT;PC_PA;M;1995-01;5.12;;
AUT;STINT;TOT;PC_PA;M;1995-02;5;;
AUT;STINT;TOT;PC_PA;M;1995-03;5.01;;
AUT;STINT;TOT;PC_PA;M;1995-04;4.82;;
AUT;STINT;TOT;PC_PA;M;1995-05;4.66;;
AUT;STINT;TOT;PC_PA;M;1995-06;4.56;;
AUT;STINT;TOT;PC_PA;M;1995-07;4.55;;
AUT;STINT;TOT;PC_PA;M;1995-08;4.47;;
AUT;STINT;TOT;PC_PA;M;1995-09;4.1;;
AUT;STINT;TOT;PC_PA;M;1995-10;4.18;;
AUT;STINT;TOT;PC_PA;M;1995-11;4.29;;
AUT;STINT;TOT;PC_PA;M;1995-12;4.06;;
AUT;STINT;TOT;PC_PA;M;1996-01;3.77;;
AUT;STINT;TOT;PC_PA;M;1996-02;3.32;;
AUT;STINT;TOT;PC_PA;M;1996-03;3.34;;
AUT;STINT;TOT;PC_PA;M;1996-04;3.26;;
AUT;STINT;TOT;PC_PA;M;1996-05;3.21;;
AUT;STINT;TOT;PC_PA;M;1996-06;3.33;;
AUT;STINT;TOT;PC_PA;M;1996-07;3.48;;
AUT;STINT;TOT;PC_PA;M;1996-08;3.44;;
AUT;STINT;TOT;PC_PA;M;1996-09;3.34;;
AUT;STINT;TOT;PC_PA;M;1996-10;3.32;;
AUT;STINT;TOT;PC_PA;M;1996-11;3.32;;
AUT;STINT;TOT;PC_PA;M;1996-12;3.35;;
AUT;STINT;TOT;PC_PA;M;1997-01;3.33;;
AUT;STINT;TOT;PC_PA;M;1997-02;3.3;;
AUT;STINT;TOT;PC_PA;M;1997-03;3.34;;
AUT;STINT;TOT;PC_PA;M;1997-04;3.42;;
AUT;STINT;TOT;PC_PA;M;1997-05;3.43;;
AUT;STINT;TOT;PC_PA;M;1997-06;3.4;;
AUT;STINT;TOT;PC_PA;M;1997-07;3.4;;
AUT;STINT;TOT;PC_PA;M;1997-08;3.45;;
AUT;STINT;TOT;PC_PA;M;1997-09;3.48;;
AUT;STINT;TOT;PC_PA;M;1997-10;3.73;;
AUT;STINT;TOT;PC_PA;M;1997-11;3.85;;
AUT;STINT;TOT;PC_PA;M;1997-12;3.84;;
AUT;STINT;TOT;PC_PA;M;1998-01;3.7;;
AUT;STINT;TOT;PC_PA;M;1998-02;3.62;;
AUT;STINT;TOT;PC_PA;M;1998-03;3.6;;
AUT;STINT;TOT;PC_PA;M;1998-04;3.64;;
AUT;STINT;TOT;PC_PA;M;1998-05;3.69;;
AUT;STINT;TOT;PC_PA;M;1998-06;3.64;;
AUT;STINT;TOT;PC_PA;M;1998-07;3.61;;
AUT;STINT;TOT;PC_PA;M;1998-08;3.59;;
AUT;STINT;TOT;PC_PA;M;1998-09;3.55;;
AUT;STINT;TOT;PC_PA;M;1998-10;3.57;;
AUT;STINT;TOT;PC_PA;M;1998-11;3.6;;
AUT;STINT;TOT;PC_PA;M;1998-12;3.4;;
AUT;STINT;TOT;PC_PA;M;1999-01;31.321;;
AUT;STINT;TOT;PC_PA;M;1999-02;30.934;;
AUT;STINT;TOT;PC_PA;M;1999-03;30.467;;
AUT;STINT;TOT;PC_PA;M;1999-04;26.965;;
AUT;STINT;TOT;PC_PA;M;1999-05;2.579;;
AUT;STINT;TOT;PC_PA;M;1999-06;26.267;;
AUT;STINT;TOT;PC_PA;M;1999-07;26.765;;
AUT;STINT;TOT;PC_PA;M;1999-08;2.695;;
AUT;STINT;TOT;PC_PA;M;1999-09;27.267;;
AUT;STINT;TOT;PC_PA;M;1999-10;33.757;;
AUT;STINT;TOT;PC_PA;M;1999-11;34.677;;
AUT;STINT;TOT;PC_PA;M;1999-12;3.446;;
AUT;STINT;TOT;PC_PA;M;2000-01;33.431;;
AUT;STINT;TOT;PC_PA;M;2000-02;35.368;;
AUT;STINT;TOT;PC_PA;M;2000-03;3.747;;
AUT;STINT;TOT;PC_PA;M;2000-04;39.253;;
AUT;STINT;TOT;PC_PA;M;2000-05;4.362;;
AUT;STINT;TOT;PC_PA;M;2000-06;45.017;;
AUT;STINT;TOT;PC_PA;M;2000-07;45.829;;
AUT;STINT;TOT;PC_PA;M;2000-08;47.771;;
AUT;STINT;TOT;PC_PA;M;2000-09;48.528;;
AUT;STINT;TOT;PC_PA;M;2000-10;50.413;;
AUT;STINT;TOT;PC_PA;M;2000-11;5.092;;
AUT;STINT;TOT;PC_PA;M;2000-12;49.392;;
AUT;STINT;TOT;PC_PA;M;2001-01;47.707;;
AUT;STINT;TOT;PC_PA;M;2001-02;47.558;;
AUT;STINT;TOT;PC_PA;M;2001-03;47.086;;
AUT;STINT;TOT;PC_PA;M;2001-04;4.682;;
AUT;STINT;TOT;PC_PA;M;2001-05;46.367;;
AUT;STINT;TOT;PC_PA;M;2001-06;44.536;;
AUT;STINT;TOT;PC_PA;M;2001-07;44.671;;
AUT;STINT;TOT;PC_PA;M;2001-08;43.535;;
AUT;STINT;TOT;PC_PA;M;2001-09;39.829;;
AUT;STINT;TOT;PC_PA;M;2001-10;35.999;;
AUT;STINT;TOT;PC_PA;M;2001-11;33.857;;
AUT;STINT;TOT;PC_PA;M;2001-12;33.449;;
AUT;STINT;TOT;PC_PA;M;2002-01;33.388;;
AUT;STINT;TOT;PC_PA;M;2002-02;33.571;;
AUT;STINT;TOT;PC_PA;M;2002-03;33.908;;
AUT;STINT;TOT;PC_PA;M;2002-04;34.069;;
AUT;STINT;TOT;PC_PA;M;2002-05;34.671;;
AUT;STINT;TOT;PC_PA;M;2002-06;3.464;;
AUT;STINT;TOT;PC_PA;M;2002-07;3.41;;
AUT;STINT;TOT;PC_PA;M;2002-08;33.519;;
AUT;STINT;TOT;PC_PA;M;2002-09;33.101;;
AUT;STINT;TOT;PC_PA;M;2002-10;32.613;;
AUT;STINT;TOT;PC_PA;M;2002-11;31.241;;
AUT;STINT;TOT;PC_PA;M;2002-12;2.941;;
AUT;STINT;TOT;PC_PA;M;2003-01;28.318;;
AUT;STINT;TOT;PC_PA;M;2003-02;26.875;;
AUT;STINT;TOT;PC_PA;M;2003-03;2.53;;
AUT;STINT;TOT;PC_PA;M;2003-04;25.333;;
AUT;STINT;TOT;PC_PA;M;2003-05;24.005;;
AUT;STINT;TOT;PC_PA;M;2003-06;21.519;;
AUT;STINT;TOT;PC_PA;M;2003-07;2.13;;
AUT;STINT;TOT;PC_PA;M;2003-08;21.404;;
AUT;STINT;TOT;PC_PA;M;2003-09;21.473;;
AUT;STINT;TOT;PC_PA;M;2003-10;21.436;;
AUT;STINT;TOT;PC_PA;M;2003-11;2.159;;
AUT;STINT;TOT;PC_PA;M;2003-12;21.463;;
AUT;STINT;TOT;PC_PA;M;2004-01;20.895;;
AUT;STINT;TOT;PC_PA;M;2004-02;20.705;;
AUT;STINT;TOT;PC_PA;M;2004-03;20.288;;
AUT;STINT;TOT;PC_PA;M;2004-04;20.488;;
AUT;STINT;TOT;PC_PA;M;2004-05;20.859;;
AUT;STINT;TOT;PC_PA;M;2004-06;21.127;;
AUT;STINT;TOT;PC_PA;M;2004-07;2.116;;
AUT;STINT;TOT;PC_PA;M;2004-08;21.143;;
AUT;STINT;TOT;PC_PA;M;2004-09;21.186;;
AUT;STINT;TOT;PC_PA;M;2004-10;21.473;;
AUT;STINT;TOT;PC_PA;M;2004-11;21.703;;
AUT;STINT;TOT;PC_PA;M;2004-12;21.732;;
AUT;STINT;TOT;PC_PA;M;2005-01;21.454;;
AUT;STINT;TOT;PC_PA;M;2005-02;21.383;;
AUT;STINT;TOT;PC_PA;M;2005-03;21.372;;
AUT;STINT;TOT;PC_PA;M;2005-04;21.372;;
AUT;STINT;TOT;PC_PA;M;2005-05;21.256;;
AUT;STINT;TOT;PC_PA;M;2005-06;2.111;;
AUT;STINT;TOT;PC_PA;M;2005-07;21.194;;
AUT;STINT;TOT;PC_PA;M;2005-08;21.325;;
AUT;STINT;TOT;PC_PA;M;2005-09;21.391;;
AUT;STINT;TOT;PC_PA;M;2005-10;21.966;;
AUT;STINT;TOT;PC_PA;M;2005-11;23.609;;
AUT;STINT;TOT;PC_PA;M;2005-12;24.729;;
AUT;STINT;TOT;PC_PA;M;2006-01;25.117;;
AUT;STINT;TOT;PC_PA;M;2006-02;26.004;;
AUT;STINT;TOT;PC_PA;M;2006-03;27.226;;
AUT;STINT;TOT;PC_PA;M;2006-04;27.938;;
AUT;STINT;TOT;PC_PA;M;2006-05;2.889;;
AUT;STINT;TOT;PC_PA;M;2006-06;29.857;;
AUT;STINT;TOT;PC_PA;M;2006-07;31.022;;
AUT;STINT;TOT;PC_PA;M;2006-08;32.265;;
AUT;STINT;TOT;PC_PA;M;2006-09;33.354;;
AUT;STINT;TOT;PC_PA;M;2006-10;3.502;;
AUT;STINT;TOT;PC_PA;M;2006-11;35.972;;
AUT;STINT;TOT;PC_PA;M;2006-12;36.842;;
AUT;STINT;TOT;PC_PA;M;2007-01;37.519;;
AUT;STINT;TOT;PC_PA;M;2007-02;38.182;;
AUT;STINT;TOT;PC_PA;M;2007-03;38.909;;
AUT;STINT;TOT;PC_PA;M;2007-04;39.753;;
AUT;STINT;TOT;PC_PA;M;2007-05;40.714;;
AUT;STINT;TOT;PC_PA;M;2007-06;41.478;;
AUT;STINT;TOT;PC_PA;M;2007-07;42.162;;
AUT;STINT;TOT;PC_PA;M;2007-08;45.436;;
AUT;STINT;TOT;PC_PA;M;2007-09;47.417;;
AUT;STINT;TOT;PC_PA;M;2007-10;46.874;;
AUT;STINT;TOT;PC_PA;M;2007-11;46.385;;
AUT;STINT;TOT;PC_PA;M;2007-12;48.484;;
AUT;STINT;TOT;PC_PA;M;2008-01;44.815;;
AUT;STINT;TOT;PC_PA;M;2008-02;43.621;;
AUT;STINT;TOT;PC_PA;M;2008-03;45.964;;
AUT;STINT;TOT;PC_PA;M;2008-04;47.835;;
AUT;STINT;TOT;PC_PA;M;2008-05;48.574;;
AUT;STINT;TOT;PC_PA;M;2008-06;49.405;;
AUT;STINT;TOT;PC_PA;M;2008-07;4.961;;
AUT;STINT;TOT;PC_PA;M;2008-08;49.652;;
AUT;STINT;TOT;PC_PA;M;2008-09;50.192;;
AUT;STINT;TOT;PC_PA;M;2008-10;51.131;;
AUT;STINT;TOT;PC_PA;M;2008-11;42.383;;
AUT;STINT;TOT;PC_PA;M;2008-12;32.926;;
AUT;STINT;TOT;PC_PA;M;2009-01;24.565;;
AUT;STINT;TOT;PC_PA;M;2009-02;19.431;;
AUT;STINT;TOT;PC_PA;M;2009-03;16.355;;
AUT;STINT;TOT;PC_PA;M;2009-04;14.223;;
AUT;STINT;TOT;PC_PA;M;2009-05;12.817;;
AUT;STINT;TOT;PC_PA;M;2009-06;12.279;;
AUT;STINT;TOT;PC_PA;M;2009-07;0.975;;
AUT;STINT;TOT;PC_PA;M;2009-08;0.8605;;
AUT;STINT;TOT;PC_PA;M;2009-09;0.7721;;
AUT;STINT;TOT;PC_PA;M;2009-10;0.7375;;
AUT;STINT;TOT;PC_PA;M;2009-11;0.7162;;
AUT;STINT;TOT;PC_PA;M;2009-12;0.712;;
AUT;STINT;TOT;PC_PA;M;2010-01;0.6797;;
AUT;STINT;TOT;PC_PA;M;2010-02;0.6617;;
AUT;STINT;TOT;PC_PA;M;2010-03;0.645;;
AUT;STINT;TOT;PC_PA;M;2010-04;0.6447;;
AUT;STINT;TOT;PC_PA;M;2010-05;0.6865;;
AUT;STINT;TOT;PC_PA;M;2010-06;0.7276;;
AUT;STINT;TOT;PC_PA;M;2010-07;0.8488;;
AUT;STINT;TOT;PC_PA;M;2010-08;0.8955;;
AUT;STINT;TOT;PC_PA;M;2010-09;0.8805;;
AUT;STINT;TOT;PC_PA;M;2010-10;0.9977;;
AUT;STINT;TOT;PC_PA;M;2010-11;1.042;;
AUT;STINT;TOT;PC_PA;M;2010-12;10.217;;
AUT;STINT;TOT;PC_PA;M;2011-01;10.172;;
AUT;STINT;TOT;PC_PA;M;2011-02;10.867;;
AUT;STINT;TOT;PC_PA;M;2011-03;11.755;;
AUT;STINT;TOT;PC_PA;M;2011-04;13.212;;
AUT;STINT;TOT;PC_PA;M;2011-05;14.251;;
AUT;STINT;TOT;PC_PA;M;2011-06;14.886;;
AUT;STINT;TOT;PC_PA;M;2011-07;15.976;;
AUT;STINT;TOT;PC_PA;M;2011-08;15.521;;
AUT;STINT;TOT;PC_PA;M;2011-09;15.365;;
AUT;STINT;TOT;PC_PA;M;2011-10;15.759;;
AUT;STINT;TOT;PC_PA;M;2011-11;14.847;;
AUT;STINT;TOT;PC_PA;M;2011-12;14.261;;
AUT;STINT;TOT;PC_PA;M;2012-01;12.222;;
AUT;STINT;TOT;PC_PA;M;2012-02;10.483;;
AUT;STINT;TOT;PC_PA;M;2012-03;0.8585;;
AUT;STINT;TOT;PC_PA;M;2012-04;0.7443;;
AUT;STINT;TOT;PC_PA;M;2012-05;0.6849;;
AUT;STINT;TOT;PC_PA;M;2012-06;0.6589;;
AUT;STINT;TOT;PC_PA;M;2012-07;0.497;;
AUT;STINT;TOT;PC_PA;M;2012-08;0.3324;;
AUT;STINT;TOT;PC_PA;M;2012-09;0.2463;;
AUT;STINT;TOT;PC_PA;M;2012-10;0.2079;;
AUT;STINT;TOT;PC_PA;M;2012-11;0.192;;
AUT;STINT;TOT;PC_PA;M;2012-12;0.1855;;
AUT;STINT;TOT;PC_PA;M;2013-01;0.2049;;
AUT;STINT;TOT;PC_PA;M;2013-02;0.2234;;
AUT;STINT;TOT;PC_PA;M;2013-03;0.2061;;
AUT;STINT;TOT;PC_PA;M;2013-04;0.2089;;
AUT;STINT;TOT;PC_PA;M;2013-05;0.2012;;
AUT;STINT;TOT;PC_PA;M;2013-06;0.2103;;
AUT;STINT;TOT;PC_PA;M;2013-07;0.2214;;
AUT;STINT;TOT;PC_PA;M;2013-08;0.2259;;
AUT;STINT;TOT;PC_PA;M;2013-09;0.2232;;
AUT;STINT;TOT;PC_PA;M;2013-10;0.2258;;
AUT;STINT;TOT;PC_PA;M;2013-11;0.2234;;
AUT;STINT;TOT;PC_PA;M;2013-12;0.2735;;
AUT;STINT;TOT;PC_PA;M;2014-01;0.292;;
AUT;STINT;TOT;PC_PA;M;2014-02;0.2881;;
AUT;STINT;TOT;PC_PA;M;2014-03;0.3053;;
AUT;STINT;TOT;PC_PA;M;2014-04;0.3297;;
AUT;STINT;TOT;PC_PA;M;2014-05;0.3246;;
AUT;STINT;TOT;PC_PA;M;2014-06;0.2414;;
AUT;STINT;TOT;PC_PA;M;2014-07;0.205;;
AUT;STINT;TOT;PC_PA;M;2014-08;0.1916;;
AUT;STINT;TOT;PC_PA;M;2014-09;0.0971;;
AUT;STINT;TOT;PC_PA;M;2014-10;0.0826;;
AUT;STINT;TOT;PC_PA;M;2014-11;0.0809;;
AUT;STINT;TOT;PC_PA;M;2014-12;0.0809;;
AUT;STINT;TOT;PC_PA;M;2015-01;0.0627;;
AUT;STINT;TOT;PC_PA;M;2015-02;0.0482;;
AUT;STINT;TOT;PC_PA;M;2015-03;0.0272;;
AUT;STINT;TOT;PC_PA;M;2015-04;0.0047;;
AUT;STINT;TOT;PC_PA;M;2015-05;-0.0104;;
AUT;STINT;TOT;PC_PA;M;2015-06;-0.0139;;
AUT;STINT;TOT;PC_PA;M;2015-07;-0.0187;;
AUT;STINT;TOT;PC_PA;M;2015-08;-0.0277;;
AUT;STINT;TOT;PC_PA;M;2015-09;-0.037;;
AUT;STINT;TOT;PC_PA;M;2015-10;-0.0536;;
AUT;STINT;TOT;PC_PA;M;2015-11;-0.0876;;
AUT;STINT;TOT;PC_PA;M;2015-12;-0.1263;;
AUT;STINT;TOT;PC_PA;M;2016-01;-0.1461;;
AUT;STINT;TOT;PC_PA;M;2016-02;-0.1836;;
AUT;STINT;TOT;PC_PA;M;2016-03;-0.2285;;
AUT;STINT;TOT;PC_PA;M;2016-04;-0.2492;;
AUT;STINT;TOT;PC_PA;M;2016-05;-0.2572;;
AUT;STINT;TOT;PC_PA;M;2016-06;-0.2679;;
AUT;STINT;TOT;PC_PA;M;2016-07;-0.2945;;
AUT;STINT;TOT;PC_PA;M;2016-08;-0.2982;;
AUT;STINT;TOT;PC_PA;M;2016-09;-0.3016;;
AUT;STINT;TOT;PC_PA;M;2016-10;-0.309;;
AUT;STINT;TOT;PC_PA;M;2016-11;-0.3127;;
AUT;STINT;TOT;PC_PA;M;2016-12;-0.3158;;
AUT;STINT;TOT;PC_PA;M;2017-01;-0.3255;;
AUT;STINT;TOT;PC_PA;M;2017-02;-0.3286;;
AUT;STINT;TOT;PC_PA;M;2017-03;-0.3293;;
AUT;STINT;TOT;PC_PA;M;2017-04;-0.3304;;
AUT;STINT;TOT;PC_PA;M;2017-05;-0.3295;;
AUT;STINT;TOT;PC_PA;M;2017-06;-0.33;;
AUT;STINT;TOT;PC_PA;M;2017-07;-0.3304;;
AUT;STINT;TOT;PC_PA;M;2017-08;-0.3291;;
AUT;STINT;TOT;PC_PA;M;2017-09;-0.3294;;
AUT;STINT;TOT;PC_PA;M;2017-10;-0.3295;;
AUT;STINT;TOT;PC_PA;M;2017-11;-0.329;;
AUT;STINT;TOT;PC_PA;M;2017-12;-0.3279;;
AUT;STINT;TOT;PC_PA;M;2018-01;-0.3285;;
AUT;STINT;TOT;PC_PA;M;2018-02;-0.3285;;
AUT;STINT;TOT;PC_PA;M;2018-03;-0.3279;;
AUT;STINT;TOT;PC_PA;M;2018-04;-0.3285;;
AUT;STINT;TOT;PC_PA;M;2018-05;-0.3252;;
AUT;STINT;TOT;PC_PA;M;2018-06;-0.322;;
AUT;STINT;TOT;PC_PA;M;2018-07;-0.3207;;
AUT;STINT;TOT;PC_PA;M;2018-08;-0.319;;
AUT;STINT;TOT;PC_PA;M;2018-09;-0.3188;;
AUT;STINT;TOT;PC_PA;M;2018-10;-0.3177;;
AUT;STINT;TOT;PC_PA;M;2018-11;-0.3164;;
AUT;STINT;TOT;PC_PA;M;2018-12;-0.3119;;
AUT;STINT;TOT;PC_PA;M;2019-01;-0.308;;
AUT;STINT;TOT;PC_PA;M;2019-02;-0.3084;;
AUT;STINT;TOT;PC_PA;M;2019-03;-0.3092;;
AUT;STINT;TOT;PC_PA;M;2019-04;-0.3105;;
AUT;STINT;TOT;PC_PA;M;2019-05;-0.3119;;
AUT;STINT;TOT;PC_PA;M;2019-06;-0.3289;;
AUT;STINT;TOT;PC_PA;M;2019-07;-0.3649;;
AUT;STINT;TOT;PC_PA;M;2019-08;-0.4077;;
AUT;STINT;TOT;PC_PA;M;2019-09;-0.4176;;
AUT;STINT;TOT;PC_PA;M;2019-10;-0.4129;;
AUT;STINT;TOT;PC_PA;M;2019-11;-0.4013;;
AUT;STINT;TOT;PC_PA;M;2019-12;-0.3947;;
AUT;STINT;TOT;PC_PA;M;2020-01;-0.3911;;
AUT;STINT;TOT;PC_PA;M;2020-02;-0.4088;;
AUT;STINT;TOT;PC_PA;M;2020-03;-0.4166;;
AUT;STINT;TOT;PC_PA;M;2020-04;-0.254;;
AUT;STINT;TOT;PC_PA;M;2020-05;-0.272;;
AUT;STINT;TOT;PC_PA;M;2020-06;-0.376;;
AUT;STINT;TOT;PC_PA;M;2020-07;-0.4441;;
AUT;STINT;TOT;PC_PA;M;2020-08;-0.4797;;
AUT;STINT;TOT;PC_PA;M;2020-09;-0.4914;;
AUT;STINT;TOT;PC_PA;M;2020-10;-0.5091;;
AUT;STINT;TOT;PC_PA;M;2020-11;-0.5209;;
AUT;STINT;TOT;PC_PA;M;2020-12;-0.5381;;
AUT;STINT;TOT;PC_PA;M;2021-01;-0.5472;;
AUT;STINT;TOT;PC_PA;M;2021-02;-0.5411;;
AUT;STINT;TOT;PC_PA;M;2021-03;-0.5391;;
AUT;STINT;TOT;PC_PA;M;2021-04;-0.5382;;
AUT;STINT;TOT;PC_PA;M;2021-05;-0.5401;;
AUT;STINT;TOT;PC_PA;M;2021-06;-0.5429;;
AUT;STINT;TOT;PC_PA;M;2021-07;-0.5448;;
AUT;STINT;TOT;PC_PA;M;2021-08;-0.5476;;
AUT;STINT;TOT;PC_PA;M;2021-09;-0.545;;
AUT;STINT;TOT;PC_PA;M;2021-10;-0.5498;;
AUT;STINT;TOT;PC_PA;M;2021-11;-0.5674;;
AUT;STINT;TOT;PC_PA;M;2021-12;-0.582;;
AUT;STINT;TOT;PC_PA;M;2022-01;-0.5601;;
AUT;STINT;TOT;PC_PA;M;2022-02;-0.5315;;
AUT;STINT;TOT;PC_PA;M;2022-03;-0.4954;;
AUT;STINT;TOT;PC_PA;M;2022-04;-0.4479;;
AUT;STINT;TOT;PC_PA;M;2022-05;-0.3857;;
AUT;STINT;TOT;PC_PA;M;2022-06;-0.2392;;
AUT;STINT;TOT;PC_PA;M;2022-07;0.0366;;
AUT;STINT;TOT;PC_PA;M;2022-08;0.3947;;
AUT;STINT;TOT;PC_PA;M;2022-09;10.109;;
AUT;STINT;TOT;PC_PA;M;2022-10;14.277;;
AUT;STINT;TOT;PC_PA;M;2022-11;18.252;;
AUT;STINT;TOT;PC_PA;M;2022-12;20.663;;
AUT;STINT;TOT;PC_PA;M;2023-01;23.449;;
AUT;STINT;TOT;PC_PA;M;2023-02;26.403;;
ESP;STINT;TOT;PC_PA;Q;1977-Q1;1.365.367,00;;
ESP;STINT;TOT;PC_PA;Q;1977-Q2;1.348.867;;
ESP;STINT;TOT;PC_PA;Q;1977-Q3;16.645;;
ESP;STINT;TOT;PC_PA;Q;1977-Q4;1.830.233;;
ESP;STINT;TOT;PC_PA;Q;1978-Q1;1.055.633,00;;
ESP;STINT;TOT;PC_PA;Q;1978-Q2;13.695;;
ESP;STINT;TOT;PC_PA;Q;1978-Q3;2.398.866;;
ESP;STINT;TOT;PC_PA;Q;1978-Q4;2.212.199;;
ESP;STINT;TOT;PC_PA;Q;1979-Q1;1.383.167,00;;
ESP;STINT;TOT;PC_PA;Q;1979-Q2;1.653.633;;
ESP;STINT;TOT;PC_PA;Q;1979-Q3;1.676.566;;
ESP;STINT;TOT;PC_PA;Q;1979-Q4;1.494.667;;
ESP;STINT;TOT;PC_PA;Q;1980-Q1;1.564.867,00;;
ESP;STINT;TOT;PC_PA;Q;1980-Q2;1.822.233;;
ESP;STINT;TOT;PC_PA;Q;1980-Q3;1.560.333;;
ESP;STINT;TOT;PC_PA;Q;1980-Q4;1.661.633;;
ESP;STINT;TOT;PC_PA;Q;1981-Q1;16.136,00;;
ESP;STINT;TOT;PC_PA;Q;1981-Q2;16.223;;
ESP;STINT;TOT;PC_PA;Q;1981-Q3;1.643.633;;
ESP;STINT;TOT;PC_PA;Q;1981-Q4;1.591.533;;
ESP;STINT;TOT;PC_PA;Q;1982-Q1;1.519.733,00;;
ESP;STINT;TOT;PC_PA;Q;1982-Q2;1.642.633;;
ESP;STINT;TOT;PC_PA;Q;1982-Q3;1.614.967;;
ESP;STINT;TOT;PC_PA;Q;1982-Q4;1.735.266;;
ESP;STINT;TOT;PC_PA;Q;1983-Q1;1.679.466,00;;
ESP;STINT;TOT;PC_PA;Q;1983-Q2;2.017.832;;
ESP;STINT;TOT;PC_PA;Q;1983-Q3;2.271.666;;
ESP;STINT;TOT;PC_PA;Q;1983-Q4;2.050.865;;
ESP;STINT;TOT;PC_PA;Q;1984-Q1;1.800.332,00;;
ESP;STINT;TOT;PC_PA;Q;1984-Q2;1.534.466;;
ESP;STINT;TOT;PC_PA;Q;1984-Q3;13.503;;
ESP;STINT;TOT;PC_PA;Q;1984-Q4;1.274.033;;
ESP;STINT;TOT;PC_PA;Q;1985-Q1;1.220.733,00;;
ESP;STINT;TOT;PC_PA;Q;1985-Q2;1.321.233;;
ESP;STINT;TOT;PC_PA;Q;1985-Q3;1.302.867;;
ESP;STINT;TOT;PC_PA;Q;1985-Q4;1.044.933;;
ESP;STINT;TOT;PC_PA;Q;1986-Q1;1.099.633,00;;
ESP;STINT;TOT;PC_PA;Q;1986-Q2;1.198.767;;
ESP;STINT;TOT;PC_PA;Q;1986-Q3;1.207.467;;
ESP;STINT;TOT;PC_PA;Q;1986-Q4;1.157.233;;
ESP;STINT;TOT;PC_PA;Q;1987-Q1;13.182,00;;
ESP;STINT;TOT;PC_PA;Q;1987-Q2;1.839.399;;
ESP;STINT;TOT;PC_PA;Q;1987-Q3;1.708.665;;
